1256691549	20250810	202508	2025	2025.6027											JPN	JAPAN	JPN								1	043	043	04	1	2.8	4	1	3	-1.86721991701245	0								4	Shimabara, Nagasaki, Japan	JA	JA27	35432	32.7833	130.367	-243072	4	Shimabara, Nagasaki, Japan	JA	JA27	35432	32.7833	130.367	-243072	20250810020000	https://aleteia.org/2022/09/20/a-32-foot-tall-virgin-mary-statue-set-for-nagasaki/
1256691550	20250810	202508	2025	2025.6027											JUD	FEDERAL JUDGE						JUD			1	190	190	19	4	-10.0	5	1	5	-3.31288343558283	0								3	Missoula, Montana, United States	US	USMT	MT063	46.8721	-113.994	787504	3	Missoula, Montana, United States	US	USMT	MT063	46.8721	-113.994	787504	20250810020000	https://nbcmontana.com/news/local/federal-judge-rules-against-usfws-reigniting-battle-for-gray-wolf-protections-in-the-west
1256691551	20250810	202508	2025	2025.6027											KOR	SOUTH KOREA	KOR								1	190	190	19	4	-10.0	2	1	2	-2.04081632653061	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250810020000	https://indianexpress.com/article/entertainment/korean/late-parasite-actor-lee-sun-kyuns-wife-jeon-hye-jin-shares-rare-update-on-life-after-comeback-10180389/
1256691552	20250810	202508	2025	2025.6027											LAB	EMPLOYEE						LAB			0	020	020	02	1	3.0	6	1	6	-6.26678603401969	0								3	Bellevue Hospital Center, New York, United States	US	USNY		40.7393	-73.9751	973369	3	Bellevue Hospital Center, New York, United States	US	USNY		40.7393	-73.9751	973369	20250810020000	https://www.staradvertiser.com/2025/08/09/breaking-news/after-years-of-anger-directed-at-cdc-shooting-manifests-worst-fears/
1256691553	20250810	202508	2025	2025.6027											LEG	SENATOR						LEG			0	046	046	04	1	7.0	10	1	10	-5.47945205479452	0								5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	20250810020000	https://theeagleonline.com.ng/demolition-notice-daniel-cries-out-abiodun-defends-action/
1256691554	20250810	202508	2025	2025.6027											MEX	CIUDAD JUAREZ	MEX								1	173	173	17	4	-5.0	3	1	3	-14.6739130434783	0								4	Ciudad Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	4	Ciudad Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	20250810020000	https://www.yahoo.com/news/articles/man-arrested-mexico-kidnapping-death-001627847.html
1256691555	20250810	202508	2025	2025.6027											MEX	CIUDAD JUAREZ	MEX								1	181	181	18	4	-9.0	3	1	3	-14.6739130434783	0								4	Ciudad Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	4	Ciudad Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	20250810020000	https://www.yahoo.com/news/articles/man-arrested-mexico-kidnapping-death-001627847.html
1256691556	20250810	202508	2025	2025.6027											MNCUSA	DISNEY	USA					MNC			1	036	036	03	1	4.0	3	1	3	-0.10214504596527	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250810020000	https://www.walesonline.co.uk/news/wales-news/25-year-old-marries-hospice-32221318
1256691557	20250810	202508	2025	2025.6027											NGA	LAGOS	NGA								1	040	040	04	1	1.0	5	1	5	5.02283105022831	0								5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20250810020000	https://theeagleonline.com.ng/2027-ambode-speaks-on-reported-governorship-ambition-on-adc-platform/
1256691558	20250810	202508	2025	2025.6027											NGA	NIGERIA	NGA								1	130	130	13	3	-4.4	2	1	2	-5.47945205479452	0								5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	5	Ogun State, Ogun, Nigeria	NI	NI16	22963	7	3.58333	-2022272	20250810020000	https://theeagleonline.com.ng/demolition-notice-daniel-cries-out-abiodun-defends-action/
